"../Training-data/Blackman/Piano/Piano_000.png","Piano"
"../Training-data/Blackman/Piano/Piano_001.png","Piano"
"../Training-data/Blackman/Piano/Piano_002.png","Piano"
"../Training-data/Blackman/Piano/Piano_003.png","Piano"
"../Training-data/Blackman/Piano/Piano_004.png","Piano"
"../Training-data/Blackman/Piano/Piano_005.png","Piano"
"../Training-data/Blackman/Piano/Piano_006.png","Piano"
"../Training-data/Blackman/Piano/Piano_007.png","Piano"
"../Training-data/Blackman/Piano/Piano_008.png","Piano"
"../Training-data/Blackman/Piano/Piano_009.png","Piano"
"../Training-data/Blackman/Piano/Piano_010.png","Piano"
"../Training-data/Blackman/Piano/Piano_011.png","Piano"
"../Training-data/Blackman/Piano/Piano_012.png","Piano"
"../Training-data/Blackman/Piano/Piano_013.png","Piano"
"../Training-data/Blackman/Piano/Piano_014.png","Piano"
"../Training-data/Blackman/Piano/Piano_015.png","Piano"
"../Training-data/Blackman/Piano/Piano_016.png","Piano"
"../Training-data/Blackman/Piano/Piano_017.png","Piano"
"../Training-data/Blackman/Piano/Piano_018.png","Piano"
"../Training-data/Blackman/Piano/Piano_019.png","Piano"
"../Training-data/Blackman/Piano/Piano_020.png","Piano"
"../Training-data/Blackman/Piano/Piano_021.png","Piano"
"../Training-data/Blackman/Piano/Piano_022.png","Piano"
"../Training-data/Blackman/Piano/Piano_023.png","Piano"
"../Training-data/Blackman/Piano/Piano_024.png","Piano"
"../Training-data/Blackman/Piano/Piano_025.png","Piano"
"../Training-data/Blackman/Piano/Piano_026.png","Piano"
"../Training-data/Blackman/Piano/Piano_027.png","Piano"
"../Training-data/Blackman/Piano/Piano_028.png","Piano"
"../Training-data/Blackman/Piano/Piano_029.png","Piano"
"../Training-data/Blackman/Piano/Piano_030.png","Piano"
"../Training-data/Blackman/Piano/Piano_031.png","Piano"
"../Training-data/Blackman/Piano/Piano_032.png","Piano"
"../Training-data/Blackman/Piano/Piano_033.png","Piano"
"../Training-data/Blackman/Piano/Piano_034.png","Piano"
"../Training-data/Blackman/Piano/Piano_035.png","Piano"
"../Training-data/Blackman/Piano/Piano_036.png","Piano"
"../Training-data/Blackman/Piano/Piano_037.png","Piano"
"../Training-data/Blackman/Piano/Piano_038.png","Piano"
"../Training-data/Blackman/Piano/Piano_039.png","Piano"
"../Training-data/Blackman/Piano/Piano_040.png","Piano"
"../Training-data/Blackman/Piano/Piano_041.png","Piano"
"../Training-data/Blackman/Piano/Piano_042.png","Piano"
"../Training-data/Blackman/Piano/Piano_043.png","Piano"
"../Training-data/Blackman/Piano/Piano_044.png","Piano"
"../Training-data/Blackman/Piano/Piano_045.png","Piano"
"../Training-data/Blackman/Piano/Piano_046.png","Piano"
"../Training-data/Blackman/Piano/Piano_047.png","Piano"
"../Training-data/Blackman/Piano/Piano_048.png","Piano"
"../Training-data/Blackman/Piano/Piano_049.png","Piano"
"../Training-data/Blackman/Piano/Piano_050.png","Piano"
"../Training-data/Blackman/Piano/Piano_051.png","Piano"
"../Training-data/Blackman/Piano/Piano_052.png","Piano"
"../Training-data/Blackman/Piano/Piano_053.png","Piano"
"../Training-data/Blackman/Piano/Piano_054.png","Piano"
"../Training-data/Blackman/Piano/Piano_055.png","Piano"
"../Training-data/Blackman/Piano/Piano_056.png","Piano"
"../Training-data/Blackman/Piano/Piano_057.png","Piano"
"../Training-data/Blackman/Piano/Piano_058.png","Piano"
"../Training-data/Blackman/Piano/Piano_059.png","Piano"
"../Training-data/Blackman/Piano/Piano_060.png","Piano"
"../Training-data/Blackman/Piano/Piano_061.png","Piano"
"../Training-data/Blackman/Piano/Piano_062.png","Piano"
"../Training-data/Blackman/Piano/Piano_063.png","Piano"
"../Training-data/Blackman/Piano/Piano_064.png","Piano"
"../Training-data/Blackman/Piano/Piano_065.png","Piano"
"../Training-data/Blackman/Piano/Piano_066.png","Piano"
"../Training-data/Blackman/Piano/Piano_067.png","Piano"
"../Training-data/Blackman/Piano/Piano_068.png","Piano"
"../Training-data/Blackman/Piano/Piano_069.png","Piano"
"../Training-data/Blackman/Piano/Piano_070.png","Piano"
"../Training-data/Blackman/Piano/Piano_071.png","Piano"
"../Training-data/Blackman/Piano/Piano_072.png","Piano"
